t (s),u (deg),y (deg)
2.030300,0.860398,0.708008,-0.183716
2.030350,0.812576,0.767212,-0.275421
2.030400,0.746635,0.800781,-0.362244
2.030450,0.670343,0.838623,-0.391083
2.030500,0.589439,0.847168,-0.369415
2.030550,0.506843,0.813599,-0.321350
2.030600,0.423734,0.772095,-0.239563
2.030650,0.340700,0.714111,-0.140228
2.030700,0.258045,0.631714,-0.082245
2.030750,0.175661,0.562134,-0.061493
2.030800,0.093373,0.487671,-0.026245
2.030850,0.011268,0.394287,-0.009613
2.030900,-0.070604,0.316162,-0.009003
2.030950,-0.152371,0.224609,-0.003510
2.031000,-0.234145,0.160522,-0.020142
2.031050,-0.316026,0.092773,-0.035400
2.031100,-0.398187,-0.006104,-0.043488
2.031150,-0.480777,-0.084839,-0.030518
2.031200,-0.563446,-0.166626,-0.027161
2.031250,-0.644754,-0.238037,-0.037537
2.031300,-0.721830,-0.327759,-0.015259
2.031350,-0.790324,-0.405884,-0.028992
2.031400,-0.844335,-0.483398,0.005493
2.031450,-0.877062,-0.566406,0.040131
2.031500,-0.882985,-0.632324,0.100098
2.031550,-0.860398,-0.709839,0.169830
2.031600,-0.812576,-0.752563,0.255585
2.031650,-0.746635,-0.803833,0.340729
2.031700,-0.670343,-0.839233,0.362701
2.031750,-0.589439,-0.836792,0.346222
2.031800,-0.506843,-0.815430,0.296478
2.031850,-0.423734,-0.764160,0.211487
2.031900,-0.340700,-0.700073,0.135803
2.031950,-0.258045,-0.646973,0.080719
2.032000,-0.175661,-0.566406,0.027924
2.032050,-0.093373,-0.480957,-0.001984
2.032100,-0.011268,-0.398560,0.001526
2.032150,0.070604,-0.314331,-0.017395
2.032200,0.152371,-0.235596,-0.001221
2.032250,0.234145,-0.155640,-0.013733
2.032300,0.316026,-0.073853,0.013885
2.032350,0.398187,-0.006714,0.020294
2.032400,0.480777,0.085449,-0.006256
2.032450,0.563446,0.162964,0.027771
2.032500,0.644754,0.234375,0.014954
2.032550,0.721830,0.327759,0.001068
2.032600,0.790324,0.396118,-0.014343
2.032650,0.844335,0.498047,-0.015259
2.032700,0.877062,0.565186,-0.047913
2.032750,0.882985,0.645752,-0.122070
2.032800,0.860398,0.722046,-0.209351
2.032850,0.812576,0.763550,-0.294800
2.032900,0.746635,0.806885,-0.344086
2.032950,0.670343,0.842285,-0.393372
2.033000,0.589439,0.842896,-0.369415
2.033050,0.506843,0.817261,-0.315399
2.033100,0.423734,0.763550,-0.230408
2.033150,0.340700,0.718384,-0.167999
2.033200,0.258045,0.635986,-0.077972
2.033250,0.175661,0.575562,-0.054321
2.033300,0.093373,0.474243,-0.024719
2.033350,0.011268,0.413818,0.001068
2.033400,-0.070604,0.322876,-0.013885
2.033450,-0.152371,0.242310,-0.015869
2.033500,-0.234145,0.155640,-0.019684
2.033550,-0.316026,0.072021,-0.014648
2.033600,-0.398187,0.004272,-0.021210
2.033650,-0.480777,-0.076294,-0.041199
2.033700,-0.563446,-0.162964,-0.042114
2.033750,-0.644754,-0.234985,-0.030670
2.033800,-0.721830,-0.311890,-0.014496
2.033850,-0.790324,-0.390625,-0.010986
2.033900,-0.844335,-0.476685,0.006866
2.033950,-0.877062,-0.558472,0.026550
2.034000,-0.882985,-0.643311,0.089722
2.034050,-0.860398,-0.704956,0.182495
2.034100,-0.812576,-0.772705,0.252838
2.034150,-0.746635,-0.816040,0.337372
2.034200,-0.670343,-0.827637,0.343933
2.034250,-0.589439,-0.823364,0.344849
2.034300,-0.506843,-0.811768,0.284576
2.034350,-0.423734,-0.769653,0.190430
2.034400,-0.340700,-0.697021,0.134277
2.034450,-0.258045,-0.638428,0.070343
2.034500,-0.175661,-0.564575,0.021820
2.034550,-0.093373,-0.474243,-0.006714
2.034600,-0.011268,-0.402222,-0.000916
2.034650,0.070604,-0.316162,-0.010681
2.034700,0.152371,-0.230713,0.004730
2.034750,0.234145,-0.148926,-0.018005
2.034800,0.316026,-0.076904,0.009918
2.034850,0.398187,0.005493,0.016327
2.034900,0.480777,0.090942,0.004272
2.034950,0.563446,0.160522,-0.016785
2.035000,0.644754,0.239258,0.011292
2.035050,0.721830,0.336304,-0.000763
2.035100,0.790324,0.405273,-0.005341
2.035150,0.844335,0.491333,-0.031738
2.035200,0.877062,0.573730,-0.065613
2.035250,0.882985,0.635986,-0.124664
2.035300,0.860398,0.716553,-0.171509
2.035350,0.812576,0.755005,-0.291138
2.035400,0.746635,0.813599,-0.350800
2.035450,0.670343,0.821533,-0.380859
2.035500,0.589439,0.828857,-0.371704
2.035550,0.506843,0.819702,-0.314636
2.035600,0.423734,0.778809,-0.225372
2.035650,0.340700,0.711670,-0.154419
2.035700,0.258045,0.642090,-0.098877
2.035750,0.175661,0.567017,-0.068512
2.035800,0.093373,0.480957,-0.030823
2.035850,0.011268,0.400391,-0.025482
2.035900,-0.070604,0.310669,-0.006104
2.035950,-0.152371,0.233154,-0.025177
2.036000,-0.234145,0.156860,-0.015564
2.036050,-0.316026,0.076904,-0.014801
2.036100,-0.398187,0.007324,-0.024261
2.036150,-0.480777,-0.088501,-0.038910
2.036200,-0.563446,-0.142822,-0.039368
2.036250,-0.644754,-0.228271,-0.029602
2.036300,-0.721830,-0.313110,-0.040894
2.036350,-0.790324,-0.394897,-0.013428
2.036400,-0.844335,-0.488892,0.006866
2.036450,-0.877062,-0.549316,0.048523
2.036500,-0.882985,-0.637207,0.092316
2.036550,-0.860398,-0.704956,0.168457
2.036600,-0.812576,-0.767212,0.267334
2.036650,-0.746635,-0.791626,0.316772
2.036700,-0.670343,-0.842285,0.364075
2.036750,-0.589439,-0.842896,0.369263
2.036800,-0.506843,-0.800781,0.288086
2.036850,-0.423734,-0.767212,0.190735
2.036900,-0.340700,-0.722046,0.140991
2.036950,-0.258045,-0.642700,0.082703
2.037000,-0.175661,-0.556030,0.032806
2.037050,-0.093373,-0.484619,-0.001221
2.037100,-0.011268,-0.399170,-0.025177
2.037150,0.070604,-0.305176,-0.000153
2.037200,0.152371,-0.250244,0.001221
2.037250,0.234145,-0.159302,0.019073
2.037300,0.316026,-0.079346,-0.014954
2.037350,0.398187,0.009155,0.006866
2.037400,0.480777,0.081177,0.026703
2.037450,0.563446,0.166626,0.013123
2.037500,0.644754,0.239868,0.028534
2.037550,0.721830,0.320435,0.007935
2.037600,0.790324,0.410156,-0.019684
2.037650,0.844335,0.473022,-0.015869
2.037700,0.877062,0.568848,-0.040436
2.037750,0.882985,0.648193,-0.100708
2.037800,0.860398,0.716553,-0.187531
2.037850,0.812576,0.781860,-0.268097
2.037900,0.746635,0.826416,-0.332947
2.037950,0.670343,0.827026,-0.391083
2.038000,0.589439,0.838623,-0.372772
2.038050,0.506843,0.810547,-0.293427
2.038100,0.423734,0.773315,-0.218201
2.038150,0.340700,0.720825,-0.157013
2.038200,0.258045,0.650635,-0.072021
2.038250,0.175661,0.552979,-0.043030
2.038300,0.093373,0.485229,-0.013275
2.038350,0.011268,0.396729,-0.025787
2.038400,-0.070604,0.322266,-0.001068
2.038450,-0.152371,0.247803,-0.004578
2.038500,-0.234145,0.150757,-0.027313
2.038550,-0.316026,0.084229,-0.038452
2.038600,-0.398187,-0.006104,-0.025787
2.038650,-0.480777,-0.084229,-0.010376
2.038700,-0.563446,-0.150146,-0.025482
2.038750,-0.644754,-0.238647,-0.032806
2.038800,-0.721830,-0.324707,-0.025635
2.038850,-0.790324,-0.405884,-0.018005
2.038900,-0.844335,-0.484009,-0.006409
2.038950,-0.877062,-0.573120,0.046997
2.039000,-0.882985,-0.615234,0.104980
2.039050,-0.860398,-0.713501,0.166626
2.039100,-0.812576,-0.774536,0.263367
2.039150,-0.746635,-0.820312,0.298004
2.039200,-0.670343,-0.826416,0.365295
2.039250,-0.589439,-0.827026,0.334167
2.039300,-0.506843,-0.821533,0.281677
2.039350,-0.423734,-0.765991,0.213776
2.039400,-0.340700,-0.712280,0.122223
2.039450,-0.258045,-0.639648,0.064545
2.039500,-0.175661,-0.543823,0.034332
2.039550,-0.093373,-0.465698,-0.006409
2.039600,-0.011268,-0.384521,0.002289
2.039650,0.070604,-0.316162,-0.024109
2.039700,0.152371,-0.228271,-0.024872
2.039750,0.234145,-0.162354,-0.015259
2.039800,0.316026,-0.076294,-0.002136
2.039850,0.398187,0.010376,0.010986
2.039900,0.480777,0.085449,-0.002441
2.039950,0.563446,0.166016,-0.005341
2.040000,0.644754,0.242920,0.021210
2.040050,0.721830,0.316162,0.012817
2.040100,0.790324,0.406494,0.005798
2.040150,0.844335,0.479736,-0.005951
2.040200,0.877062,0.551758,-0.077667
2.040250,0.882985,0.647583,-0.111542
2.040300,0.860398,0.712891,-0.210724
2.040350,0.812576,0.761719,-0.264893
2.040400,0.746635,0.822754,-0.343018
2.040450,0.670343,0.835571,-0.402985
2.040500,0.589439,0.834961,-0.375824
2.040550,0.506843,0.802612,-0.303040
2.040600,0.423734,0.774536,-0.205841
2.040650,0.340700,0.718384,-0.175171
2.040700,0.258045,0.641479,-0.089722
2.040750,0.175661,0.556030,-0.031281
2.040800,0.093373,0.479126,-0.002289
2.040850,0.011268,0.407104,-0.011749
2.040900,-0.070604,0.314941,-0.046387
2.040950,-0.152371,0.234375,-0.016174
2.041000,-0.234145,0.153198,-0.030670
2.041050,-0.316026,0.087891,-0.011597
2.041100,-0.398187,0.004883,-0.027466
2.041150,-0.480777,-0.073242,-0.026093
2.041200,-0.563446,-0.158691,-0.026703
2.041250,-0.644754,-0.236206,-0.011749
2.041300,-0.721830,-0.316772,-0.025482
2.041350,-0.790324,-0.407104,-0.042267
2.041400,-0.844335,-0.492554,-0.008698
2.041450,-0.877062,-0.568237,0.014954
2.041500,-0.882985,-0.645752,0.098724
2.041550,-0.860398,-0.701904,0.175629
2.041600,-0.812576,-0.768433,0.268097
2.041650,-0.746635,-0.814819,0.334320
2.041700,-0.670343,-0.843506,0.362549
2.041750,-0.589439,-0.844116,0.326233
2.041800,-0.506843,-0.820312,0.277100
2.041850,-0.423734,-0.762939,0.204163
2.041900,-0.340700,-0.703735,0.131989
2.041950,-0.258045,-0.636597,0.080566
2.042000,-0.175661,-0.565796,0.030518
2.042050,-0.093373,-0.487671,-0.011902
2.042100,-0.011268,-0.402222,-0.026550
2.042150,0.070604,-0.314331,-0.015411
2.042200,0.152371,-0.233765,-0.013123
2.042250,0.234145,-0.155640,0.005493
2.042300,0.316026,-0.073242,-0.019989
2.042350,0.398187,-0.000610,0.008392
2.042400,0.480777,0.092163,0.018616
2.042450,0.563446,0.162964,0.014191
2.042500,0.644754,0.261230,0.027161
2.042550,0.721830,0.336304,0.017548
2.042600,0.790324,0.415039,0.000916
2.042650,0.844335,0.488892,-0.037994
2.042700,0.877062,0.566406,-0.057831
2.042750,0.882985,0.645142,-0.118103
2.042800,0.860398,0.727539,-0.198517
2.042850,0.812576,0.764771,-0.298462
2.042900,0.746635,0.823364,-0.357819
2.042950,0.670343,0.836182,-0.389252
2.043000,0.589439,0.836182,-0.371552
2.043050,0.506843,0.822144,-0.303955
2.043100,0.423734,0.763550,-0.235138
2.043150,0.340700,0.711670,-0.159912
2.043200,0.258045,0.651245,-0.079498
2.043250,0.175661,0.574951,-0.039978
2.043300,0.093373,0.480957,-0.009003
2.043350,0.011268,0.398560,-0.007324
2.043400,-0.070604,0.319824,0.006256
2.043450,-0.152371,0.233765,-0.016937
2.043500,-0.234145,0.160522,-0.010681
2.043550,-0.316026,0.084229,-0.022736
2.043600,-0.398187,0.003662,-0.016785
2.043650,-0.480777,-0.068970,-0.021057
2.043700,-0.563446,-0.169067,-0.009766
2.043750,-0.644754,-0.256348,-0.018005
2.043800,-0.721830,-0.317993,-0.025635
2.043850,-0.790324,-0.395508,-0.023804
2.043900,-0.844335,-0.490723,0.002136
2.043950,-0.877062,-0.567627,0.034485
2.044000,-0.882985,-0.645142,0.095062
2.044050,-0.860398,-0.698853,0.183411
2.044100,-0.812576,-0.753784,0.271149
2.044150,-0.746635,-0.812988,0.316772
2.044200,-0.670343,-0.836792,0.367432
2.044250,-0.589439,-0.830078,0.358429
2.044300,-0.506843,-0.801392,0.288239
2.044350,-0.423734,-0.765381,0.199432
2.044400,-0.340700,-0.723267,0.123138
2.044450,-0.258045,-0.647583,0.079956
2.044500,-0.175661,-0.569458,0.035248
2.044550,-0.093373,-0.474854,-0.004272
2.044600,-0.011268,-0.413818,0.015717
2.044650,0.070604,-0.306396,-0.020142
2.044700,0.152371,-0.234375,0.002289
2.044750,0.234145,-0.152588,-0.001526
2.044800,0.316026,-0.069580,-0.007629
2.044850,0.398187,0.001221,-0.010376
2.044900,0.480777,0.077515,0.034485
2.044950,0.563446,0.159912,0.009155
2.045000,0.644754,0.250854,-0.011139
2.045050,0.721830,0.320435,-0.007324
2.045100,0.790324,0.388184,-0.004425
2.045150,0.844335,0.477905,-0.025635
2.045200,0.877062,0.570679,-0.061951
2.045250,0.882985,0.643311,-0.120697
2.045300,0.860398,0.711060,-0.194550
2.045350,0.812576,0.769653,-0.281219
2.045400,0.746635,0.807495,-0.348358
2.045450,0.670343,0.833130,-0.390472
2.045500,0.589439,0.836182,-0.384064
2.045550,0.506843,0.808716,-0.325470
2.045600,0.423734,0.784302,-0.238800
2.045650,0.340700,0.717163,-0.153503
2.045700,0.258045,0.634766,-0.068207
2.045750,0.175661,0.553589,-0.047302
2.045800,0.093373,0.482178,-0.004120
2.045850,0.011268,0.397949,-0.001068
2.045900,-0.070604,0.322266,-0.028534
2.045950,-0.152371,0.241699,-0.020294
2.046000,-0.234145,0.159912,-0.019073
2.046050,-0.316026,0.080566,-0.027161
2.046100,-0.398187,-0.005493,-0.014343
2.046150,-0.480777,-0.084229,-0.034332
2.046200,-0.563446,-0.170288,-0.030975
2.046250,-0.644754,-0.231934,-0.036774
2.046300,-0.721830,-0.317993,-0.028076
2.046350,-0.790324,-0.401001,-0.003815
2.046400,-0.844335,-0.477905,0.015564
2.046450,-0.877062,-0.557861,0.023346
2.046500,-0.882985,-0.645752,0.100555
2.046550,-0.860398,-0.698853,0.162506
2.046600,-0.812576,-0.764771,0.261383
2.046650,-0.746635,-0.811768,0.325012
2.046700,-0.670343,-0.831909,0.357056
2.046750,-0.589439,-0.842896,0.340118
2.046800,-0.506843,-0.817871,0.280151
2.046850,-0.423734,-0.759888,0.209503
2.046900,-0.340700,-0.703735,0.112305
2.046950,-0.258045,-0.621338,0.052795
2.047000,-0.175661,-0.556030,0.041351
2.047050,-0.093373,-0.478516,0.002594
2.047100,-0.011268,-0.404663,-0.002441
2.047150,0.070604,-0.308228,-0.018768
2.047200,0.152371,-0.236816,-0.004120
2.047250,0.234145,-0.141602,-0.008698
2.047300,0.316026,-0.077515,0.018921
2.047350,0.398187,0.007935,-0.000610
2.047400,0.480777,0.080566,0.014954
2.047450,0.563446,0.167236,0.011139
2.047500,0.644754,0.236206,0.011139
2.047550,0.721830,0.322266,-0.013123
2.047600,0.790324,0.404663,-0.016022
2.047650,0.844335,0.482788,-0.003510
2.047700,0.877062,0.553589,-0.051727
2.047750,0.882985,0.633545,-0.125732
2.047800,0.860398,0.707397,-0.188446
2.047850,0.812576,0.775146,-0.280304
2.047900,0.746635,0.812988,-0.357819
2.047950,0.670343,0.838013,-0.395203
2.048000,0.589439,0.842285,-0.370483
2.048050,0.506843,0.767822,-0.106354
2.048100,0.423734,0.718994,0.039673
2.048150,0.340700,0.651855,-0.044250
2.048200,0.258045,0.583496,-0.107117
2.048250,0.175661,0.539551,-0.125885
2.048300,0.093373,0.477905,-0.096588
2.048350,0.011268,0.400391,-0.055695
2.048400,-0.070604,0.326538,-0.037842
2.048450,-0.152371,0.248413,-0.045471
2.048500,-0.234145,0.158081,-0.034180
2.048550,-0.316026,0.077515,-0.022125
2.048600,-0.398187,0.012207,-0.024567
2.048650,-0.480777,-0.071411,-0.009003
2.048700,-0.563446,-0.158691,-0.042725
2.048750,-0.644754,-0.236816,-0.022125
2.048800,-0.721830,-0.321655,-0.012665
2.048850,-0.790324,-0.399780,-0.015259
2.048900,-0.844335,-0.469971,-0.012054
2.048950,-0.877062,-0.563965,0.026855
2.049000,-0.882985,-0.642700,0.109406
2.049050,-0.860398,-0.706787,0.176239
2.049100,-0.812576,-0.771484,0.243378
2.049150,-0.746635,-0.814209,0.314178
2.049200,-0.670343,-0.839844,0.371857
2.049250,-0.589439,-0.848389,0.358582
2.049300,-0.506843,-0.813599,0.293274
2.049350,-0.423734,-0.772095,0.211029
2.049400,-0.340700,-0.714722,0.149994
2.049450,-0.258045,-0.637817,0.063782
2.049500,-0.175661,-0.560303,-0.007477
2.049550,-0.093373,-0.476685,0.011292
2.049600,-0.011268,-0.402832,0.003357
2.049650,0.070604,-0.307007,-0.014038
2.049700,0.152371,-0.233765,-0.000305
2.049750,0.234145,-0.142212,-0.005493
2.049800,0.316026,-0.084229,-0.007172
2.049850,0.398187,0.003052,0.012054
2.049900,0.480777,0.081177,0.003967
2.049950,0.563446,0.162964,0.019226
2.050000,0.644754,0.246582,0.011902
2.050050,0.721830,0.330811,-0.009308
2.050100,0.790324,0.399170,0.005035
2.050150,0.844335,0.487061,-0.002899
2.050200,0.877062,0.574951,-0.063019
2.050250,0.882985,0.649414,-0.131378
2.050300,0.860398,0.715942,-0.208588
2.050350,0.812576,0.781250,-0.278473
2.050400,0.746635,0.803223,-0.335083
2.050450,0.670343,0.844727,-0.406036
2.050500,0.589439,0.833740,-0.371399
2.050550,0.506843,0.823975,-0.300598
2.050600,0.423734,0.767822,-0.224457
2.050650,0.340700,0.707397,-0.160675
2.050700,0.258045,0.643921,-0.087585
2.050750,0.175661,0.562134,-0.031281
2.050800,0.093373,0.482788,-0.005798
2.050850,0.011268,0.400391,-0.005951
2.050900,-0.070604,0.321045,-0.007782
2.050950,-0.152371,0.227661,0.007935
2.051000,-0.234145,0.159912,-0.016937
2.051050,-0.316026,0.075073,-0.008087
2.051100,-0.398187,-0.000610,-0.005341
2.051150,-0.480777,-0.076294,-0.017090
2.051200,-0.563446,-0.160522,-0.000610
2.051250,-0.644754,-0.242920,-0.028229
2.051300,-0.721830,-0.326538,-0.019226
2.051350,-0.790324,-0.401611,-0.005646
2.051400,-0.844335,-0.477295,0.005341
2.051450,-0.877062,-0.565186,0.036316
2.051500,-0.882985,-0.625610,0.098724
2.051550,-0.860398,-0.706787,0.189667
2.051600,-0.812576,-0.745850,0.256500
2.051650,-0.746635,-0.813599,0.321960
2.051700,-0.670343,-0.831299,0.382233
2.051750,-0.589439,-0.833130,0.340118
2.051800,-0.506843,-0.821533,0.294037
2.051850,-0.423734,-0.761719,0.212555
2.051900,-0.340700,-0.706177,0.141144
2.051950,-0.258045,-0.628052,0.055542
2.052000,-0.175661,-0.570068,0.024414
2.052050,-0.093373,-0.483398,0.009155
2.052100,-0.011268,-0.399170,0.011292
2.052150,0.070604,-0.303345,-0.008392
2.052200,0.152371,-0.242310,-0.025482
2.052250,0.234145,-0.152588,0.002136
2.052300,0.316026,-0.078735,-0.007019
2.052350,0.398187,0.006714,0.022736
2.052400,0.480777,0.090942,0.017242
2.052450,0.563446,0.159302,0.012360
2.052500,0.644754,0.247803,-0.001678
2.052550,0.721830,0.327759,-0.012054
2.052600,0.790324,0.411377,-0.005951
2.052650,0.844335,0.490112,-0.025940
2.052700,0.877062,0.556641,-0.064697
2.052750,0.882985,0.648804,-0.128326
2.052800,0.860398,0.726929,-0.211487
2.052850,0.812576,0.772705,-0.277863
2.052900,0.746635,0.824585,-0.355225
2.052950,0.670343,0.843506,-0.394592
2.053000,0.589439,0.844116,-0.390472
2.053050,0.506843,0.811768,-0.332031
2.053100,0.423734,0.767212,-0.242310
2.053150,0.340700,0.713501,-0.167999
2.053200,0.258045,0.654297,-0.095367
2.053250,0.175661,0.574951,-0.031586
2.053300,0.093373,0.482178,-0.010529
2.053350,0.011268,0.402832,-0.020142
2.053400,-0.070604,0.314331,-0.023346
2.053450,-0.152371,0.245972,-0.010529
2.053500,-0.234145,0.151367,-0.006561
2.053550,-0.316026,0.079346,0.008850
2.053600,-0.398187,-0.011597,-0.037384
2.053650,-0.480777,-0.072632,-0.029297
2.053700,-0.563446,-0.160522,-0.015869
2.053750,-0.644754,-0.232544,-0.034332
2.053800,-0.721830,-0.325317,-0.027924
2.053850,-0.790324,-0.404053,-0.019989
2.053900,-0.844335,-0.483398,-0.003204
2.053950,-0.877062,-0.558472,0.046997
2.054000,-0.882985,-0.641479,0.110168
2.054050,-0.860398,-0.703125,0.177460
2.054100,-0.812576,-0.760498,0.238037
2.054150,-0.746635,-0.815430,0.333862
2.054200,-0.670343,-0.829468,0.364075
2.054250,-0.589439,-0.830078,0.339661
2.054300,-0.506843,-0.814209,0.285797
2.054350,-0.423734,-0.760498,0.220337
2.054400,-0.340700,-0.704956,0.135498
2.054450,-0.258045,-0.644531,0.057373
2.054500,-0.175661,-0.541382,0.014801
2.054550,-0.093373,-0.475464,-0.005341
2.054600,-0.011268,-0.398560,0.014801
2.054650,0.070604,-0.332642,0.004730
2.054700,0.152371,-0.249634,-0.018463
2.054750,0.234145,-0.152588,-0.023499
2.054800,0.316026,-0.082397,-0.006104
2.054850,0.398187,0.005493,-0.000458
2.054900,0.480777,0.083618,0.016632
2.054950,0.563446,0.156250,0.013123
2.055000,0.644754,0.245361,0.000610
2.055050,0.721830,0.314941,0.010376
2.055100,0.790324,0.396729,-0.004578
2.055150,0.844335,0.484009,-0.044861
2.055200,0.877062,0.575562,-0.079651
2.055250,0.882985,0.644531,-0.110016
2.055300,0.860398,0.711060,-0.202789
2.055350,0.812576,0.776367,-0.285492
2.055400,0.746635,0.820312,-0.337524
2.055450,0.670343,0.835571,-0.391235
2.055500,0.589439,0.842896,-0.359650
2.055550,0.506843,0.814819,-0.314026
2.055600,0.423734,0.762329,-0.248260
2.055650,0.340700,0.714111,-0.144958
2.055700,0.258045,0.637207,-0.092773
2.055750,0.175661,0.553589,-0.019531
2.055800,0.093373,0.491943,-0.024567
2.055850,0.011268,0.410156,-0.032349
2.055900,-0.070604,0.303955,-0.017090
2.055950,-0.152371,0.232544,-0.006104
2.056000,-0.234145,0.153198,-0.017700
2.056050,-0.316026,0.090332,-0.023499
2.056100,-0.398187,0.001831,-0.041504
2.056150,-0.480777,-0.082397,-0.021515
2.056200,-0.563446,-0.159912,-0.034943
2.056250,-0.644754,-0.228271,-0.028381
2.056300,-0.721830,-0.328979,-0.012970
2.056350,-0.790324,-0.394287,-0.006256
2.056400,-0.844335,-0.487061,0.016479
2.056450,-0.877062,-0.578003,0.039673
2.056500,-0.882985,-0.629883,0.095978
2.056550,-0.860398,-0.706177,0.180664
2.056600,-0.812576,-0.748291,0.258636
2.056650,-0.746635,-0.812378,0.341797
2.056700,-0.670343,-0.836182,0.371399
2.056750,-0.589439,-0.848389,0.346375
2.056800,-0.506843,-0.807495,0.289917
2.056850,-0.423734,-0.772705,0.215302
2.056900,-0.340700,-0.702515,0.143433
2.056950,-0.258045,-0.637207,0.079193
2.057000,-0.175661,-0.564575,0.036011
2.057050,-0.093373,-0.485229,0.017853
2.057100,-0.011268,-0.407104,-0.007477
2.057150,0.070604,-0.306396,-0.026093
2.057200,0.152371,-0.230713,-0.005188
2.057250,0.234145,-0.164185,-0.013885
2.057300,0.316026,-0.077515,-0.006866
2.057350,0.398187,0.010986,0.009308
2.057400,0.480777,0.083008,0.024872
2.057450,0.563446,0.156250,0.006866
2.057500,0.644754,0.245972,-0.001678
2.057550,0.721830,0.322876,-0.004425
2.057600,0.790324,0.411377,-0.016022
2.057650,0.844335,0.472412,-0.018768
2.057700,0.877062,0.569458,-0.046234
2.057750,0.882985,0.648193,-0.130920
2.057800,0.860398,0.719604,-0.190735
2.057850,0.812576,0.769043,-0.249023
2.057900,0.746635,0.819092,-0.355835
2.057950,0.670343,0.835571,-0.403442
2.058000,0.589439,0.841064,-0.353851
2.058050,0.506843,0.817871,-0.298615
2.058100,0.423734,0.786133,-0.235748
2.058150,0.340700,0.710449,-0.157623
2.058200,0.258045,0.645752,-0.060272
2.058250,0.175661,0.554199,-0.047302
2.058300,0.093373,0.487061,-0.031281
2.058350,0.011268,0.404663,-0.012512
2.058400,-0.070604,0.321655,-0.025177
2.058450,-0.152371,0.231323,-0.003662
2.058500,-0.234145,0.162964,0.000000
2.058550,-0.316026,0.078735,-0.018311
2.058600,-0.398187,-0.004883,-0.029144
2.058650,-0.480777,-0.083008,-0.022278
2.058700,-0.563446,-0.148926,-0.008698
2.058750,-0.644754,-0.238037,-0.015869
2.058800,-0.721830,-0.313110,-0.027161
2.058850,-0.790324,-0.414429,-0.007782
2.058900,-0.844335,-0.468750,-0.009460
2.058950,-0.877062,-0.552979,0.049896
2.059000,-0.882985,-0.639038,0.104980
2.059050,-0.860398,-0.708008,0.193176
2.059100,-0.812576,-0.770264,0.241547
2.059150,-0.746635,-0.798950,0.319824
2.059200,-0.670343,-0.824585,0.361176
2.059250,-0.589439,-0.833740,0.347443
2.059300,-0.506843,-0.817871,0.279388
2.059350,-0.423734,-0.770874,0.208282
2.059400,-0.340700,-0.719604,0.145416
2.059450,-0.258045,-0.633545,0.075836
2.059500,-0.175661,-0.559692,0.019226
2.059550,-0.093373,-0.476685,-0.009003
2.059600,-0.011268,-0.406494,-0.000763
2.059650,0.070604,-0.301514,-0.035248
2.059700,0.152371,-0.244141,-0.035706
2.059750,0.234145,-0.158691,-0.005646
2.059800,0.316026,-0.083618,0.022125
2.059850,0.398187,0.016479,-0.001221
2.059900,0.480777,0.071411,0.012054
2.059950,0.563446,0.175171,0.012360
2.060000,0.644754,0.236816,0.017700
2.060050,0.721830,0.319824,0.022583
2.060100,0.790324,0.399780,-0.012512
2.060150,0.844335,0.498047,-0.013428
2.060200,0.877062,0.563965,-0.066376
2.060250,0.882985,0.654297,-0.115814
2.060300,0.860398,0.720825,-0.207520
2.060350,0.812576,0.767212,-0.299225
2.060400,0.746635,0.814209,-0.351105
2.060450,0.670343,0.853882,-0.382080
2.060500,0.589439,0.847168,-0.364990
2.060550,0.506843,0.824585,-0.312653
2.060600,0.423734,0.786743,-0.247955
2.060650,0.340700,0.729980,-0.163727
2.060700,0.258045,0.646973,-0.080109
2.060750,0.175661,0.554199,-0.059204
2.060800,0.093373,0.468140,-0.019226
2.060850,0.011268,0.404663,-0.026245
2.060900,-0.070604,0.323486,-0.018768
2.060950,-0.152371,0.236816,-0.001984
2.061000,-0.234145,0.161743,-0.010223
2.061050,-0.316026,0.076904,-0.032654
2.061100,-0.398187,-0.000610,-0.017395
2.061150,-0.480777,-0.083618,-0.047913
2.061200,-0.563446,-0.162354,-0.023499
2.061250,-0.644754,-0.220947,-0.019073
2.061300,-0.721830,-0.332031,-0.009003
2.061350,-0.790324,-0.397949,-0.022125
2.061400,-0.844335,-0.487061,0.000305
2.061450,-0.877062,-0.545044,0.023041
2.061500,-0.882985,-0.642700,0.101929
2.061550,-0.860398,-0.703735,0.184784
2.061600,-0.812576,-0.758667,0.275574
2.061650,-0.746635,-0.794067,0.315247
2.061700,-0.670343,-0.847168,0.372162
2.061750,-0.589439,-0.824585,0.353394
2.061800,-0.506843,-0.813599,0.292511
2.061850,-0.423734,-0.776978,0.216217
2.061900,-0.340700,-0.714111,0.139771
2.061950,-0.258045,-0.640259,0.041962
2.062000,-0.175661,-0.565796,0.024567
2.062050,-0.093373,-0.493164,0.005951
2.062100,-0.011268,-0.402222,0.002899
2.062150,0.070604,-0.324707,0.009003
2.062200,0.152371,-0.226440,-0.002289
2.062250,0.234145,-0.156250,-0.018158
2.062300,0.316026,-0.078735,-0.009766
2.062350,0.398187,-0.003052,0.010071
2.062400,0.480777,0.079956,-0.005188
2.062450,0.563446,0.147705,-0.005188
2.062500,0.644754,0.247803,-0.014648
2.062550,0.721830,0.321655,-0.007935
